EXCH,SEGMENT,SECURITY_ID,INSTRUMENT_NAME,EXPIRY_CODE,TRADING_SYMBOL,LOT_UNITS,CUSTOM_SYMBOL,EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SERIES,SYMBOL_NAME
NSE,D,111086,OPTSTK,25 Aug 2026,HYUNDAI-Aug2026-1080-CE,275,HYUNDAI 25 AUG 1080 CE,08/25/2026 14:00,1080.00000,CE,5,M,OPTSTK,,
NSE,D,153390,OPTSTK,28 Jul 2026,WIPRO-Jul2026-162.5-CE,3000,WIPRO 28 JUL 162.5 CE,07/28/2026 14:00,162.50000,CE,1,M,OPTSTK,,
NSE,D,88833,OPTSTK,25 Aug 2026,BAJFINANCE-Aug2026-1170-CE,750,BAJFINANCE 25 AUG 1170 CE,08/25/2026 14:00,1170.00000,CE,5,M,OPTSTK,,
NSE,D,134841,OPTSTK,29 Sep 2026,ONGC-Sep2026-200-CE,2250,ONGC 29 SEP 200 CE,09/29/2026 14:00,200.00000,CE,1,M,OPTSTK,,
NSE,D,37220,OPTSTK,25 Aug 2026,ITC-Aug2026-180-PE,1725,ITC 25 AUG 180 PE,08/25/2026 14:00,180.00000,PE,5,M,OPTSTK,,
NSE,D,43355,OPTSTK,25 Aug 2026,SBIN-Aug2026-730-CE,750,SBIN 25 AUG 730 CE,08/25/2026 14:00,730.00000,CE,5,M,OPTSTK,,
NSE,D,37027,OPTSTK,25 Aug 2026,GODREJCP-Aug2026-1350-CE,500,GODREJCP 25 AUG 1350 CE,08/25/2026 14:00,1350.00000,CE,5,M,OPTSTK,,
NSE,D,76965,OPTSTK,25 Aug 2026,BHEL-Aug2026-540-PE,2625,BHEL 25 AUG 540 PE,08/25/2026 14:00,540.00000,PE,5,M,OPTSTK,,
NSE,D,71944,OPTSTK,25 Aug 2026,ASIANPAINT-Aug2026-3080-CE,250,ASIANPAINT 25 AUG 3080 CE,08/25/2026 14:00,3080.00000,CE,5,M,OPTSTK,,
NSE,D,97463,OPTSTK,25 Aug 2026,HAL-Aug2026-4300-CE,150,HAL 25 AUG 4300 CE,08/25/2026 14:00,4300.00000,CE,5,M,OPTSTK,,
NSE,D,54006,OPTSTK,28 Jul 2026,TMPV-Jul2026-285-PE,1600,TMPV 28 JUL 285 PE,07/28/2026 14:00,285.00000,PE,5,M,OPTSTK,,
NSE,D,58813,OPTIDX,25 Aug 2026,BANKNIFTY-Aug2026-49000-PE,30,BANKNIFTY 25 AUG 49000 PE,08/25/2026 14:00,49000.00000,PE,5,M,OPTIDX,,
NSE,D,122977,OPTSTK,25 Aug 2026,LTF-Aug2026-285-PE,2250,LTF 25 AUG 285 PE,08/25/2026 14:00,285.00000,PE,5,M,OPTSTK,,
NSE,D,41993,OPTSTK,28 Jul 2026,SWIGGY-Jul2026-335-CE,1825,SWIGGY 28 JUL 335 CE,07/28/2026 14:00,335.00000,CE,1,M,OPTSTK,,
NSE,D,107315,OPTSTK,25 Aug 2026,GRASIM-Aug2026-4120-PE,250,GRASIM 25 AUG 4120 PE,08/25/2026 14:00,4120.00000,PE,5,M,OPTSTK,,
NSE,D,38823,OPTSTK,25 Aug 2026,LTF-Aug2026-415-PE,2250,LTF 25 AUG 415 PE,08/25/2026 14:00,415.00000,PE,5,M,OPTSTK,,
NSE,D,144773,OPTSTK,28 Jul 2026,TECHM-Jul2026-1284-CE,600,TECHM 28 JUL 1284 CE,07/28/2026 14:00,1284.00000,CE,5,M,OPTSTK,,
NSE,D,156362,OPTSTK,29 Sep 2026,VOLTAS-Sep2026-1160-CE,375,VOLTAS 29 SEP 1160 CE,09/29/2026 14:00,1160.00000,CE,5,M,OPTSTK,,
NSE,D,123268,OPTSTK,28 Jul 2026,NATIONALUM-Jul2026-350-CE,1875,NATIONALUM 28 JUL 350 CE,07/28/2026 14:00,350.00000,CE,5,M,OPTSTK,,
NSE,D,131824,OPTSTK,28 Jul 2026,PGEL-Jul2026-360-PE,950,PGEL 28 JUL 360 PE,07/28/2026 14:00,360.00000,PE,5,M,OPTSTK,,
NSE,D,135385,OPTSTK,25 Aug 2026,PGEL-Aug2026-640-PE,950,PGEL 25 AUG 640 PE,08/25/2026 14:00,640.00000,PE,5,M,OPTSTK,,
NSE,D,86566,OPTSTK,25 Aug 2026,AUROPHARMA-Aug2026-1460-CE,550,AUROPHARMA 25 AUG 1460 CE,08/25/2026 14:00,1460.00000,CE,5,M,OPTSTK,,
NSE,D,121505,OPTSTK,25 Aug 2026,MANKIND-Aug2026-1520-PE,250,MANKIND 25 AUG 1520 PE,08/25/2026 14:00,1520.00000,PE,5,M,OPTSTK,,
NSE,D,41801,OPTSTK,25 Aug 2026,NAUKRI-Aug2026-1600-CE,550,NAUKRI 25 AUG 1600 CE,08/25/2026 14:00,1600.00000,CE,5,M,OPTSTK,,
NSE,D,79691,OPTSTK,28 Jul 2026,BPCL-Jul2026-230-PE,1975,BPCL 28 JUL 230 PE,07/28/2026 14:00,230.00000,PE,5,M,OPTSTK,,
NSE,D,35154,OPTSTK,25 Aug 2026,ADANIGREEN-Aug2026-1940-CE,600,ADANIGREEN 25 AUG 1940 CE,08/25/2026 14:00,1940.00000,CE,5,M,OPTSTK,,
NSE,D,111165,OPTSTK,25 Aug 2026,HYUNDAI-Aug2026-2260-CE,275,HYUNDAI 25 AUG 2260 CE,08/25/2026 14:00,2260.00000,CE,5,M,OPTSTK,,
NSE,D,110221,OPTSTK,25 Aug 2026,HINDUNILVR-Aug2026-1740-PE,300,HINDUNILVR 25 AUG 1740 PE,08/25/2026 14:00,1740.00000,PE,5,M,OPTSTK,,
NSE,D,51678,OPTSTK,25 Aug 2026,APOLLOHOSP-Aug2026-12200-PE,125,APOLLOHOSP 25 AUG 12200 PE,08/25/2026 14:00,12200.00000,PE,5,M,OPTSTK,,
NSE,D,83291,OPTSTK,29 Sep 2026,AMBUJACEM-Sep2026-490-PE,1200,AMBUJACEM 29 SEP 490 PE,09/29/2026 14:00,490.00000,PE,5,M,OPTSTK,,
NSE,D,130788,OPTSTK,28 Jul 2026,PERSISTENT-Jul2026-6400-CE,125,PERSISTENT 28 JUL 6400 CE,07/28/2026 14:00,6400.00000,CE,5,M,OPTSTK,,
BSE,D,859084,OPTIDX,03 Sep 2026,SENSEX-03Sep2026-75700-PE,20,SENSEX 03 SEP 75700 PE,09/03/2026 14:00,75700.00000,PE,5,W,OPTIDX,,BSXOPT
NSE,D,154736,OPTSTK,29 Sep 2026,TORNTPHARM-Sep2026-3900-CE,125,TORNTPHARM 29 SEP 3900 CE,09/29/2026 14:00,3900.00000,CE,5,M,OPTSTK,,
NSE,D,65489,OPTSTK,28 Jul 2026,ABB-Jul2026-6600-PE,125,ABB 28 JUL 6600 PE,07/28/2026 14:00,6600.00000,PE,5,M,OPTSTK,,
NSE,D,44799,OPTSTK,28 Jul 2026,KEI-Jul2026-7000-PE,175,KEI 28 JUL 7000 PE,07/28/2026 14:00,7000.00000,PE,5,M,OPTSTK,,
NSE,D,102086,OPTSTK,28 Jul 2026,ICICIPRULI-Jul2026-450-CE,925,ICICIPRULI 28 JUL 450 CE,07/28/2026 14:00,450.00000,CE,5,M,OPTSTK,,
NSE,D,89680,OPTSTK,25 Aug 2026,BANKINDIA-Aug2026-152.5-CE,5200,BANKINDIA 25 AUG 152.5 CE,08/25/2026 14:00,152.50000,CE,1,M,OPTSTK,,
NSE,D,37306,OPTSTK,25 Aug 2026,ITC-Aug2026-340-PE,1725,ITC 25 AUG 340 PE,08/25/2026 14:00,340.00000,PE,5,M,OPTSTK,,
NSE,D,85926,OPTSTK,29 Sep 2026,ASTRAL-Sep2026-720-CE,425,ASTRAL 29 SEP 720 CE,09/29/2026 14:00,720.00000,CE,5,M,OPTSTK,,
NSE,D,64704,OPTIDX,28 Jul 2026,NIFTYNXT50-Jul2026-70700-PE,25,NIFTYNXT50 28 JUL 70700 PE,07/28/2026 14:00,70700.00000,PE,5,M,OPTIDX,,
BSE,D,854665,OPTIDX,27 Aug 2026,FOCIT-27Aug2026-23750-CE,45,FOCIT 27 AUG 23750 CE,08/27/2026 14:00,23750.00000,CE,5,M,OPTIDX,,BITOPT
NSE,D,97099,OPTSTK,28 Jul 2026,GVT&D-Jul2026-5900-CE,125,GVT&D 28 JUL 5900 CE,07/28/2026 14:00,5900.00000,CE,5,M,OPTSTK,,
NSE,D,87867,OPTSTK,25 Aug 2026,BAJAJFINSV-Aug2026-2640-PE,300,BAJAJFINSV 25 AUG 2640 PE,08/25/2026 14:00,2640.00000,PE,5,M,OPTSTK,,
NSE,D,128571,OPTSTK,28 Jul 2026,MOTILALOFS-Jul2026-480-PE,775,MOTILALOFS 28 JUL 480 PE,07/28/2026 14:00,480.00000,PE,5,M,OPTSTK,,
NSE,D,70680,OPTSTK,28 Jul 2026,APLAPOLLO-Jul2026-2600-CE,350,APLAPOLLO 28 JUL 2600 CE,07/28/2026 14:00,2600.00000,CE,5,M,OPTSTK,,
NSE,D,127925,OPTSTK,25 Aug 2026,MFSL-Aug2026-1500-PE,400,MFSL 25 AUG 1500 PE,08/25/2026 14:00,1500.00000,PE,5,M,OPTSTK,,
NSE,D,140619,OPTSTK,28 Jul 2026,RADICO-Jul2026-2700-PE,150,RADICO 28 JUL 2700 PE,07/28/2026 14:00,2700.00000,PE,5,M,OPTSTK,,
NSE,D,96510,OPTSTK,28 Jul 2026,HCLTECH-Jul2026-1440-PE,400,HCLTECH 28 JUL 1440 PE,07/28/2026 14:00,1440.00000,PE,5,M,OPTSTK,,
NSE,D,85148,OPTSTK,25 Aug 2026,CROMPTON-Aug2026-250-CE,2150,CROMPTON 25 AUG 250 CE,08/25/2026 14:00,250.00000,CE,5,M,OPTSTK,,
NSE,D,149940,OPTSTK,29 Sep 2026,SRF-Sep2026-2700-PE,200,SRF 29 SEP 2700 PE,09/29/2026 14:00,2700.00000,PE,5,M,OPTSTK,,
NSE,D,153444,OPTSTK,25 Aug 2026,WIPRO-Aug2026-140-CE,3000,WIPRO 25 AUG 140 CE,08/25/2026 14:00,140.00000,CE,1,M,OPTSTK,,
NSE,D,112473,OPTSTK,25 Aug 2026,JIOFIN-Aug2026-275-PE,2350,JIOFIN 25 AUG 275 PE,08/25/2026 14:00,275.00000,PE,1,M,OPTSTK,,
NSE,D,62823,OPTIDX,04 Aug 2026,NIFTY-Aug2026-18700-CE,65,NIFTY 4 AUG 18700 CE,08/04/2026 14:00,18700.00000,CE,5,W,OPTIDX,,
NSE,D,114081,OPTSTK,29 Sep 2026,INDHOTEL-Sep2026-1080-CE,1000,INDHOTEL 29 SEP 1080 CE,09/29/2026 14:00,1080.00000,CE,5,M,OPTSTK,,
NSE,D,155748,OPTSTK,29 Sep 2026,UNOMINDA-Sep2026-1080-CE,550,UNOMINDA 29 SEP 1080 CE,09/29/2026 14:00,1080.00000,CE,5,M,OPTSTK,,
NSE,D,105577,OPTSTK,28 Jul 2026,INFY-Jul2026-1015-PE,400,INFY 28 JUL 1015 PE,07/28/2026 14:00,1015.00000,PE,5,M,OPTSTK,,
NSE,D,156152,OPTSTK,25 Aug 2026,VMM-Aug2026-60-CE,4850,VMM 25 AUG 60 CE,08/25/2026 14:00,60.00000,CE,1,M,OPTSTK,,
NSE,D,155714,OPTSTK,25 Aug 2026,UNOMINDA-Aug2026-1220-CE,550,UNOMINDA 25 AUG 1220 CE,08/25/2026 14:00,1220.00000,CE,5,M,OPTSTK,,
NSE,D,117533,OPTSTK,29 Sep 2026,IRFC-Sep2026-84-PE,5425,IRFC 29 SEP 84 PE,09/29/2026 14:00,84.00000,PE,1,M,OPTSTK,,
NSE,D,67207,OPTSTK,25 Aug 2026,ABCAPITAL-Aug2026-240-PE,3100,ABCAPITAL 25 AUG 240 PE,08/25/2026 14:00,240.00000,PE,5,M,OPTSTK,,
NSE,D,49016,OPTSTK,25 Aug 2026,HDFCAMC-Aug2026-3200-CE,300,HDFCAMC 25 AUG 3200 CE,08/25/2026 14:00,3200.00000,CE,5,M,OPTSTK,,
NSE,D,123816,OPTSTK,25 Aug 2026,LUPIN-Aug2026-3480-CE,425,LUPIN 25 AUG 3480 CE,08/25/2026 14:00,3480.00000,CE,5,M,OPTSTK,,
NSE,D,40835,OPTIDX,11 Aug 2026,NIFTY-Aug2026-21150-PE,65,NIFTY 11 AUG 21150 PE,08/11/2026 14:00,21150.00000,PE,5,W,OPTIDX,,
NSE,D,86573,OPTSTK,25 Aug 2026,AUROPHARMA-Aug2026-1540-PE,550,AUROPHARMA 25 AUG 1540 PE,08/25/2026 14:00,1540.00000,PE,5,M,OPTSTK,,
BSE,D,856787,OPTIDX,23 Jul 2026,SENSEX-23Jul2026-85000-CE,20,SENSEX 23 JUL 85000 CE,07/23/2026 14:00,85000.00000,CE,5,W,OPTIDX,,BSXOPT
NSE,D,82327,OPTSTK,29 Sep 2026,ALKEM-Sep2026-6500-PE,125,ALKEM 29 SEP 6500 PE,09/29/2026 14:00,6500.00000,PE,5,M,OPTSTK,,
NSE,D,149755,OPTSTK,25 Aug 2026,SRF-Aug2026-2850-PE,200,SRF 25 AUG 2850 PE,08/25/2026 14:00,2850.00000,PE,5,M,OPTSTK,,
NSE,D,104598,OPTSTK,29 Sep 2026,GLENMARK-Sep2026-1440-CE,375,GLENMARK 29 SEP 1440 CE,09/29/2026 14:00,1440.00000,CE,5,M,OPTSTK,,
NSE,D,155324,OPTSTK,25 Aug 2026,ULTRACEMCO-Aug2026-15800-CE,50,ULTRACEMCO 25 AUG 15800 CE,08/25/2026 14:00,15800.00000,CE,5,M,OPTSTK,,
NSE,D,124870,OPTSTK,28 Jul 2026,NESTLEIND-Jul2026-1420-CE,500,NESTLEIND 28 JUL 1420 CE,07/28/2026 14:00,1420.00000,CE,5,M,OPTSTK,,
NSE,D,103267,OPTSTK,28 Jul 2026,ICICIBANK-Jul2026-1090-CE,700,ICICIBANK 28 JUL 1090 CE,07/28/2026 14:00,1090.00000,CE,5,M,OPTSTK,,
NSE,D,108234,OPTSTK,25 Aug 2026,HCLTECH-Aug2026-1070-PE,400,HCLTECH 25 AUG 1070 PE,08/25/2026 14:00,1070.00000,PE,5,M,OPTSTK,,
NSE,D,127544,OPTSTK,25 Aug 2026,MCX-Aug2026-3450-PE,225,MCX 25 AUG 3450 PE,08/25/2026 14:00,3450.00000,PE,5,M,OPTSTK,,
NSE,D,63695,OPTIDX,28 Jul 2026,NIFTY-Jul2026-18950-CE,65,NIFTY 28 JUL 18950 CE,07/28/2026 14:00,18950.00000,CE,5,M,OPTIDX,,
NSE,D,108855,OPTSTK,25 Aug 2026,HDFCAMC-Aug2026-3800-CE,300,HDFCAMC 25 AUG 3800 CE,08/25/2026 14:00,3800.00000,CE,5,M,OPTSTK,,
NSE,D,111558,OPTSTK,29 Sep 2026,ICICIBANK-Sep2026-1520-CE,700,ICICIBANK 29 SEP 1520 CE,09/29/2026 14:00,1520.00000,CE,5,M,OPTSTK,,
NSE,D,116523,OPTSTK,28 Jul 2026,LUPIN-Jul2026-2880-PE,425,LUPIN 28 JUL 2880 PE,07/28/2026 14:00,2880.00000,PE,5,M,OPTSTK,,
NSE,D,106872,OPTSTK,28 Jul 2026,GRASIM-Jul2026-4440-CE,250,GRASIM 28 JUL 4440 CE,07/28/2026 14:00,4440.00000,CE,5,M,OPTSTK,,
NSE,D,124871,OPTSTK,28 Jul 2026,NESTLEIND-Jul2026-1420-PE,500,NESTLEIND 28 JUL 1420 PE,07/28/2026 14:00,1420.00000,PE,5,M,OPTSTK,,
NSE,D,65638,OPTIDX,25 Aug 2026,NIFTYNXT50-Aug2026-79100-PE,25,NIFTYNXT50 25 AUG 79100 PE,08/25/2026 14:00,79100.00000,PE,5,M,OPTIDX,,
NSE,D,143574,OPTSTK,25 Aug 2026,SBILIFE-Aug2026-2480-CE,375,SBILIFE 25 AUG 2480 CE,08/25/2026 14:00,2480.00000,CE,5,M,OPTSTK,,
NSE,D,39628,OPTSTK,25 Aug 2026,TORNTPHARM-Aug2026-6900-CE,125,TORNTPHARM 25 AUG 6900 CE,08/25/2026 14:00,6900.00000,CE,5,M,OPTSTK,,
NSE,D,130302,OPTSTK,29 Sep 2026,NAUKRI-Sep2026-720-CE,550,NAUKRI 29 SEP 720 CE,09/29/2026 14:00,720.00000,CE,5,M,OPTSTK,,
NSE,D,105953,OPTSTK,25 Aug 2026,IEX-Aug2026-130-CE,4350,IEX 25 AUG 130 CE,08/25/2026 14:00,130.00000,CE,1,M,OPTSTK,,
NSE,D,90913,OPTSTK,25 Aug 2026,BHARATFORG-Aug2026-2840-PE,500,BHARATFORG 25 AUG 2840 PE,08/25/2026 14:00,2840.00000,PE,5,M,OPTSTK,,
NSE,D,111907,OPTSTK,25 Aug 2026,ICICIGI-Aug2026-2180-CE,325,ICICIGI 25 AUG 2180 CE,08/25/2026 14:00,2180.00000,CE,5,M,OPTSTK,,
NSE,D,95297,OPTSTK,28 Jul 2026,GODREJCP-Jul2026-1090-CE,500,GODREJCP 28 JUL 1090 CE,07/28/2026 14:00,1090.00000,CE,5,M,OPTSTK,,
BSE,D,828766,OPTIDX,27 Aug 2026,BANKEX-27Aug2026-58600-CE,30,BANKEX 27 AUG 58600 CE,08/27/2026 14:00,58600.00000,CE,5,M,OPTIDX,,BKXOPT
NSE,D,72885,OPTSTK,28 Jul 2026,BAJAJHLDNG-Jul2026-8400-PE,75,BAJAJHLDNG 28 JUL 8400 PE,07/28/2026 14:00,8400.00000,PE,5,M,OPTSTK,,
NSE,D,117199,OPTSTK,29 Sep 2026,IREDA-Sep2026-100-CE,4525,IREDA 29 SEP 100 CE,09/29/2026 14:00,100.00000,CE,1,M,OPTSTK,,
NSE,D,130679,OPTSTK,25 Aug 2026,NYKAA-Aug2026-275-PE,3125,NYKAA 25 AUG 275 PE,08/25/2026 14:00,275.00000,PE,5,M,OPTSTK,,
NSE,D,89824,OPTSTK,25 Aug 2026,BDL-Aug2026-1020-CE,425,BDL 25 AUG 1020 CE,08/25/2026 14:00,1020.00000,CE,5,M,OPTSTK,,
NSE,D,117536,OPTSTK,29 Sep 2026,IRFC-Sep2026-88-CE,5425,IRFC 29 SEP 88 CE,09/29/2026 14:00,88.00000,CE,1,M,OPTSTK,,
NSE,D,53473,OPTSTK,28 Jul 2026,HDFCAMC-Jul2026-1700-PE,300,HDFCAMC 28 JUL 1700 PE,07/28/2026 14:00,1700.00000,PE,5,M,OPTSTK,,
NSE,D,135110,OPTSTK,29 Sep 2026,PAGEIND-Sep2026-40000-CE,20,PAGEIND 29 SEP 40000 CE,09/29/2026 14:00,40000.00000,CE,5,M,OPTSTK,,
NSE,D,44437,OPTSTK,29 Sep 2026,PRESTIGE-Sep2026-2480-CE,450,PRESTIGE 29 SEP 2480 CE,09/29/2026 14:00,2480.00000,CE,5,M,OPTSTK,,
NSE,D,129173,OPTSTK,25 Aug 2026,MPHASIS-Aug2026-2388-CE,275,MPHASIS 25 AUG 2388 CE,08/25/2026 14:00,2388.00000,CE,5,M,OPTSTK,,
NSE,D,37031,OPTSTK,25 Aug 2026,GODREJCP-Aug2026-1370-CE,500,GODREJCP 25 AUG 1370 CE,08/25/2026 14:00,1370.00000,CE,5,M,OPTSTK,,
NSE,D,60028,OPTIDX,25 Aug 2026,FINNIFTY-Aug2026-26300-CE,60,FINNIFTY 25 AUG 26300 CE,08/25/2026 14:00,26300.00000,CE,5,M,OPTIDX,,
NSE,D,131114,OPTSTK,25 Aug 2026,OBEROIRLTY-Aug2026-2000-PE,350,OBEROIRLTY 25 AUG 2000 PE,08/25/2026 14:00,2000.00000,PE,5,M,OPTSTK,,
NSE,D,39049,OPTSTK,28 Jul 2026,PHOENIXLTD-Jul2026-2880-PE,350,PHOENIXLTD 28 JUL 2880 PE,07/28/2026 14:00,2880.00000,PE,5,M,OPTSTK,,
NSE,D,67124,OPTSTK,25 Aug 2026,ABB-Aug2026-9600-CE,125,ABB 25 AUG 9600 CE,08/25/2026 14:00,9600.00000,CE,5,M,OPTSTK,,
NSE,D,64465,OPTIDX,25 Aug 2026,NIFTYNXT50-Aug2026-65900-PE,25,NIFTYNXT50 25 AUG 65900 PE,08/25/2026 14:00,65900.00000,PE,5,M,OPTIDX,,
NSE,D,151066,OPTSTK,25 Aug 2026,TORNTPHARM-Aug2026-3700-CE,125,TORNTPHARM 25 AUG 3700 CE,08/25/2026 14:00,3700.00000,CE,5,M,OPTSTK,,
NSE,D,122396,OPTSTK,28 Jul 2026,MARUTI-Jul2026-14300-PE,50,MARUTI 28 JUL 14300 PE,07/28/2026 14:00,14300.00000,PE,5,M,OPTSTK,,
BSE,D,1137313,OPTIDX,30 Jul 2026,SENSEX-30Jul2026-76800-PE,20,SENSEX 30 JUL 76800 PE,07/30/2026 14:00,76800.00000,PE,5,M,OPTIDX,,BSXOPT
NSE,D,119207,OPTSTK,28 Jul 2026,MARUTI-Jul2026-10200-PE,50,MARUTI 28 JUL 10200 PE,07/28/2026 14:00,10200.00000,PE,5,M,OPTSTK,,
NSE,D,36146,OPTSTK,25 Aug 2026,ALKEM-Aug2026-3850-CE,125,ALKEM 25 AUG 3850 CE,08/25/2026 14:00,3850.00000,CE,5,M,OPTSTK,,
NSE,D,66232,OPTSTK,28 Jul 2026,ADANIENT-Jul2026-2520-CE,309,ADANIENT 28 JUL 2520 CE,07/28/2026 14:00,2520.00000,CE,5,M,OPTSTK,,
NSE,D,147975,OPTSTK,28 Jul 2026,UNITDSPR-Jul2026-1120-CE,400,UNITDSPR 28 JUL 1120 CE,07/28/2026 14:00,1120.00000,CE,5,M,OPTSTK,,
NSE,D,118517,OPTSTK,25 Aug 2026,JIOFIN-Aug2026-302.5-CE,2350,JIOFIN 25 AUG 302.5 CE,08/25/2026 14:00,302.50000,CE,1,M,OPTSTK,,
NSE,D,110748,OPTSTK,28 Jul 2026,KALYANKJIL-Jul2026-480-PE,1350,KALYANKJIL 28 JUL 480 PE,07/28/2026 14:00,480.00000,PE,5,M,OPTSTK,,
NSE,D,70336,OPTSTK,25 Aug 2026,ANGELONE-Aug2026-320-PE,2500,ANGELONE 25 AUG 320 PE,08/25/2026 14:00,320.00000,PE,5,M,OPTSTK,,
NSE,D,40243,OPTSTK,25 Aug 2026,ITC-Aug2026-197.5-CE,1725,ITC 25 AUG 197.5 CE,08/25/2026 14:00,197.50000,CE,5,M,OPTSTK,,
NSE,D,118567,OPTSTK,28 Jul 2026,LT-Jul2026-3860-CE,175,LT 28 JUL 3860 CE,07/28/2026 14:00,3860.00000,CE,5,M,OPTSTK,,
NSE,D,36558,OPTIDX,28 Jul 2026,BANKNIFTY-Jul2026-73300-CE,30,BANKNIFTY 28 JUL 73300 CE,07/28/2026 14:00,73300.00000,CE,5,M,OPTIDX,,
NSE,D,36463,OPTSTK,25 Aug 2026,RBLBANK-Aug2026-180-PE,3175,RBLBANK 25 AUG 180 PE,08/25/2026 14:00,180.00000,PE,5,M,OPTSTK,,
NSE,D,72314,OPTIDX,29 Sep 2026,MIDCPNIFTY-Sep2026-11600-PE,120,MIDCPNIFTY 29 SEP 11600 PE,09/29/2026 14:00,11600.00000,PE,5,M,OPTIDX,,
NSE,D,154190,OPTSTK,25 Aug 2026,TIINDIA-Aug2026-2350-CE,200,TIINDIA 25 AUG 2350 CE,08/25/2026 14:00,2350.00000,CE,5,M,OPTSTK,,
NSE,D,84453,OPTSTK,28 Jul 2026,COLPAL-Jul2026-2400-CE,275,COLPAL 28 JUL 2400 CE,07/28/2026 14:00,2400.00000,CE,5,M,OPTSTK,,
NSE,D,151611,OPTSTK,25 Aug 2026,TATACONSUM-Aug2026-990-PE,550,TATACONSUM 25 AUG 990 PE,08/25/2026 14:00,990.00000,PE,5,M,OPTSTK,,
NSE,D,148030,OPTSTK,28 Jul 2026,UNITDSPR-Jul2026-1600-PE,400,UNITDSPR 28 JUL 1600 PE,07/28/2026 14:00,1600.00000,PE,5,M,OPTSTK,,
BSE,D,855333,OPTIDX,20 Aug 2026,SENSEX-20Aug2026-72500-PE,20,SENSEX 20 AUG 72500 PE,08/20/2026 14:00,72500.00000,PE,5,W,OPTIDX,,BSXOPT
NSE,D,101777,OPTSTK,25 Aug 2026,DRREDDY-Aug2026-1780-PE,625,DRREDDY 25 AUG 1780 PE,08/25/2026 14:00,1780.00000,PE,5,M,OPTSTK,,
NSE,D,94978,OPTSTK,25 Aug 2026,CANBK-Aug2026-175-PE,6750,CANBK 25 AUG 175 PE,08/25/2026 14:00,175.00000,PE,1,M,OPTSTK,,
NSE,D,72116,OPTSTK,28 Jul 2026,BAJAJ-AUTO-Jul2026-10600-PE,75,BAJAJ-AUTO 28 JUL 10600 PE,07/28/2026 14:00,10600.00000,PE,5,M,OPTSTK,,
NSE,D,101757,OPTSTK,25 Aug 2026,DRREDDY-Aug2026-1610-CE,625,DRREDDY 25 AUG 1610 CE,08/25/2026 14:00,1610.00000,CE,5,M,OPTSTK,,
NSE,D,92004,OPTSTK,29 Sep 2026,BHEL-Sep2026-490-PE,2625,BHEL 29 SEP 490 PE,09/29/2026 14:00,490.00000,PE,5,M,OPTSTK,,
NSE,D,141148,OPTSTK,28 Jul 2026,POWERINDIA-Jul2026-20000-PE,25,POWERINDIA 28 JUL 20000 PE,07/28/2026 14:00,20000.00000,PE,5,M,OPTSTK,,
NSE,D,38759,OPTSTK,28 Jul 2026,COFORGE-Jul2026-1920-CE,475,COFORGE 28 JUL 1920 CE,07/28/2026 14:00,1920.00000,CE,5,M,OPTSTK,,
NSE,D,108871,OPTSTK,28 Jul 2026,JIOFIN-Jul2026-205-PE,2350,JIOFIN 28 JUL 205 PE,07/28/2026 14:00,205.00000,PE,1,M,OPTSTK,,
NSE,D,131501,OPTSTK,25 Aug 2026,NHPC-Aug2026-75-PE,6950,NHPC 25 AUG 75 PE,08/25/2026 14:00,75.00000,PE,1,M,OPTSTK,,
NSE,D,90019,OPTSTK,28 Jul 2026,ETERNAL-Jul2026-190-PE,2425,ETERNAL 28 JUL 190 PE,07/28/2026 14:00,190.00000,PE,5,M,OPTSTK,,
NSE,D,142777,OPTSTK,28 Jul 2026,SBICARD-Jul2026-430-PE,800,SBICARD 28 JUL 430 PE,07/28/2026 14:00,430.00000,PE,5,M,OPTSTK,,
BSE,D,855157,OPTIDX,20 Aug 2026,SENSEX-20Aug2026-72800-PE,20,SENSEX 20 AUG 72800 PE,08/20/2026 14:00,72800.00000,PE,5,W,OPTIDX,,BSXOPT
NSE,D,135466,OPTSTK,28 Jul 2026,POWERGRID-Jul2026-285-CE,1900,POWERGRID 28 JUL 285 CE,07/28/2026 14:00,285.00000,CE,5,M,OPTSTK,,
NSE,D,103015,OPTSTK,25 Aug 2026,HYUNDAI-Aug2026-1200-CE,275,HYUNDAI 25 AUG 1200 CE,08/25/2026 14:00,1200.00000,CE,5,M,OPTSTK,,
BSE,D,1174613,OPTIDX,30 Jul 2026,BANKEX-30Jul2026-53900-CE,30,BANKEX 30 JUL 53900 CE,07/30/2026 14:00,53900.00000,CE,5,M,OPTIDX,,BKXOPT
NSE,D,91627,OPTSTK,28 Jul 2026,FORTIS-Jul2026-920-PE,775,FORTIS 28 JUL 920 PE,07/28/2026 14:00,920.00000,PE,5,M,OPTSTK,,
NSE,D,152945,OPTSTK,25 Aug 2026,TATAPOWER-Aug2026-465-CE,1450,TATAPOWER 25 AUG 465 CE,08/25/2026 14:00,465.00000,CE,5,M,OPTSTK,,
NSE,D,135531,OPTSTK,28 Jul 2026,PHOENIXLTD-Jul2026-1740-CE,350,PHOENIXLTD 28 JUL 1740 CE,07/28/2026 14:00,1740.00000,CE,5,M,OPTSTK,,
